date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,51,45,665,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,51.5,44.5,765,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,54,46,700,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,50.5,44,700,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,46.5,40.5,515,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,57.5,50.5,1000,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.645803,-35.158411,12.95,6.6,45,4217,CASCALHO,7,11090,Scomberomorus brasiliensis,53,46,710,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.644795,-35.165109,12.1,5.83,45,1749.3,CASCALHO,6,2580,Scomberomorus brasiliensis,50.5,44,695,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.622171,-35.1499,16,8.39,45,6113.88,CASCALHO,8,6315,Scomberomorus brasiliensis,45.5,40,485,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.622171,-35.1499,16,8.39,45,6113.88,CASCALHO,8,6315,Scomberomorus brasiliensis,47,41,495,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.559635,-35.070995,22.3,19.13,45,7719.4,PEDRA,12,102807,Rhizoprionodon porosus,79,64.5,1985,M,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.559635,-35.070995,22.3,19.13,45,7719.4,PEDRA,12,102807,Rhizoprionodon porosus,88,74,2915,M,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.559635,-35.070995,22.3,19.13,45,7719.4,PEDRA,12,102807,Rhizoprionodon porosus,101,86,5330,F,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.559635,-35.070995,22.3,19.13,45,7719.4,PEDRA,12,102807,Rhizoprionodon porosus,87,72,3230,M,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.559635,-35.070995,22.3,19.13,45,7719.4,PEDRA,12,102807,Rhizoprionodon porosus,84.5,72,2800,M,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Scomberomorus brasiliensis,59,51,1000,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Rhizoprionodon porosus,54,44,690,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Rhizoprionodon porosus,50,41,568,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Rhizoprionodon porosus,53,43.5,657,,
20/03/2013,3,VERÃO,RIO GRANDE DO NORTE,LAURENTINO,10,-4.904045,-36.554808,14,20.309,45,15708,PEDRA,5,106866,Scomberomorus brasiliensis,53.5,46.5,774,,
